lead_id,date,month,month_num,source,inbound,city,brand,status,delay_days,cpl_eur,vehicle_value,margin_eur,margin_pct
VM00804,2025-10-17,2025-10,10,LaCentrale,False,Strasbourg,Opel,RDV effectué,7,8,,,
VM00805,2025-10-17,2025-10,10,LaCentrale,False,Lille,Citroën,NRP,2,8,,,
VM00806,2025-10-17,2025-10,10,Facebook,True,Rennes,Opel,NRP,2,0,,,
VM00807,2025-10-19,2025-10,10,LeBonCoin,False,Bordeaux,Dacia,RDV effectué,5,8,,,
VM00808,2025-10-19,2025-10,10,LeBonCoin,False,Bordeaux,Renault,NRP,1,8,,,
VM00809,2025-10-19,2025-10,10,LaCentrale,False,Nantes,Volkswagen,NRP,1,8,,,
VM00810,2025-10-19,2025-10,10,LaCentrale,False,Bordeaux,Mercedes,Signé,7,8,8900.0,1202.0,0.135
VM00811,2025-10-21,2025-10,10,LeBonCoin,False,Bordeaux,Renault,RDV planifié,7,8,,,
VM00812,2025-10-21,2025-10,10,LeBonCoin,False,Rennes,Citroën,Perdu,6,8,,,
VM00813,2025-10-21,2025-10,10,LeBonCoin,False,Bordeaux,Renault,NRP,2,8,,,
VM00814,2025-10-21,2025-10,10,LeBonCoin,False,Nantes,Mercedes,Perdu,3,8,,,
VM00815,2025-10-21,2025-10,10,LaCentrale,False,Rennes,Renault,En cours,4,8,,,
VM00816,2025-10-21,2025-10,10,Facebook,True,Nantes,Toyota,RDV planifié,4,0,,,
VM00817,2025-10-22,2025-10,10,LaCentrale,False,Lille,BMW,NRP,1,8,,,
VM00818,2025-10-22,2025-10,10,LaCentrale,False,Lyon,Mercedes,En cours,2,8,,,
VM00819,2025-10-23,2025-10,10,LeBonCoin,False,Lille,Dacia,RDV planifié,2,8,,,
VM00820,2025-10-23,2025-10,10,LaCentrale,False,Rennes,Renault,En cours,5,8,,,
VM00821,2025-10-23,2025-10,10,LaCentrale,False,Nantes,Ford,NRP,2,8,,,
VM00822,2025-10-24,2025-10,10,LeBonCoin,False,Toulouse,Opel,NRP,3,8,,,
VM00823,2025-10-25,2025-10,10,LaCentrale,False,Marseille,Dacia,RDV effectué,8,8,,,
VM00824,2025-10-27,2025-10,10,LeBonCoin,False,Marseille,Mercedes,RDV planifié,4,8,,,
VM00825,2025-10-27,2025-10,10,LeBonCoin,False,Lille,Citroën,RDV planifié,4,8,,,
VM00826,2025-10-27,2025-10,10,LaCentrale,False,Toulouse,Renault,NRP,3,8,,,
VM00827,2025-10-27,2025-10,10,LaCentrale,False,Rennes,Opel,Signé,14,8,7000.0,875.0,0.125
VM00828,2025-10-27,2025-10,10,GBP,True,Toulouse,Citroën,RDV planifié,5,0,,,
VM00829,2025-10-27,2025-10,10,Facebook,True,Toulouse,BMW,NRP,3,0,,,
VM00830,2025-10-28,2025-10,10,LeBonCoin,False,Lyon,Volkswagen,RDV planifié,7,8,,,
VM00831,2025-10-28,2025-10,10,LeBonCoin,False,Strasbourg,Toyota,RDV planifié,7,8,,,
VM00832,2025-10-28,2025-10,10,Partenariat,True,Nantes,Volkswagen,Perdu,5,0,,,
VM00833,2025-10-29,2025-10,10,LeBonCoin,False,Marseille,Mercedes,RDV planifié,7,8,,,
VM00834,2025-10-29,2025-10,10,LeBonCoin,False,Marseille,Mercedes,NRP,3,8,,,
VM00835,2025-10-30,2025-10,10,LeBonCoin,False,Toulouse,Dacia,RDV planifié,5,8,,,
VM00836,2025-10-30,2025-10,10,LeBonCoin,False,Rennes,Renault,RDV planifié,2,8,,,
VM00837,2025-10-30,2025-10,10,LeBonCoin,False,Nice,Volkswagen,NRP,1,8,,,
VM00838,2025-10-31,2025-10,10,LeBonCoin,False,Lyon,Toyota,NRP,2,8,,,
VM00839,2025-10-31,2025-10,10,LeBonCoin,False,Nantes,Toyota,Signé,5,8,9400.0,818.0,0.087
VM00840,2025-10-31,2025-10,10,LeBonCoin,False,Nice,Citroën,NRP,1,8,,,
VM00841,2025-10-31,2025-10,10,LaCentrale,False,Marseille,Peugeot,RDV effectué,10,8,,,
VM00842,2025-11-01,2025-11,11,LeBonCoin,False,Nice,Peugeot,En cours,4,8,,,
VM00843,2025-11-01,2025-11,11,LaCentrale,False,Nantes,Citroën,En cours,3,8,,,
VM00844,2025-11-01,2025-11,11,LaCentrale,False,Rennes,Toyota,RDV effectué,8,8,,,
VM00845,2025-11-02,2025-11,11,LeBonCoin,False,Nice,Toyota,NRP,3,8,,,
VM00846,2025-11-02,2025-11,11,LeBonCoin,False,Nantes,Ford,En cours,5,8,,,
VM00847,2025-11-04,2025-11,11,LeBonCoin,False,Nantes,Citroën,En cours,3,8,,,
VM00848,2025-11-04,2025-11,11,LaCentrale,False,Nice,Renault,RDV effectué,8,8,,,
VM00849,2025-11-04,2025-11,11,Formulaire,True,Nice,Volkswagen,En cours,3,5,,,
VM00850,2025-11-05,2025-11,11,LeBonCoin,False,Rennes,Citroën,RDV planifié,1,8,,,
VM00851,2025-11-05,2025-11,11,LeBonCoin,False,Toulouse,Toyota,En cours,1,8,,,
VM00852,2025-11-05,2025-11,11,LaCentrale,False,Bordeaux,Toyota,Perdu,5,8,,,
VM00853,2025-11-05,2025-11,11,LaCentrale,False,Toulouse,Volkswagen,En cours,3,8,,,
VM00854,2025-11-06,2025-11,11,LeBonCoin,False,Lille,Peugeot,RDV effectué,7,8,,,
VM00855,2025-11-07,2025-11,11,Facebook,True,Nantes,Ford,Signé,1,0,7500.0,892.0,0.119
VM00856,2025-11-07,2025-11,11,Partenariat,True,Marseille,Opel,RDV planifié,4,0,,,
VM00857,2025-11-08,2025-11,11,LeBonCoin,False,Nice,Volkswagen,En cours,4,8,,,
VM00858,2025-11-08,2025-11,11,LeBonCoin,False,Lyon,BMW,NRP,1,8,,,
VM00859,2025-11-09,2025-11,11,LeBonCoin,False,Bordeaux,Peugeot,NRP,2,8,,,
VM00860,2025-11-09,2025-11,11,LeBonCoin,False,Nantes,Peugeot,En cours,4,8,,,
VM00861,2025-11-09,2025-11,11,LaCentrale,False,Marseille,Mercedes,RDV planifié,1,8,,,
VM00862,2025-11-09,2025-11,11,LaCentrale,False,Lyon,Ford,Perdu,10,8,,,
VM00863,2025-11-09,2025-11,11,LaCentrale,False,Nice,Ford,Perdu,5,8,,,
VM00864,2025-11-09,2025-11,11,LaCentrale,False,Marseille,Volkswagen,NRP,1,8,,,
VM00865,2025-11-09,2025-11,11,GBP,True,Montpellier,Opel,Perdu,9,0,,,
VM00866,2025-11-10,2025-11,11,LaCentrale,False,Lille,Volkswagen,En cours,3,8,,,
VM00867,2025-11-10,2025-11,11,LaCentrale,False,Nice,Opel,NRP,2,8,,,
VM00868,2025-11-11,2025-11,11,LeBonCoin,False,Bordeaux,BMW,Signé,4,8,5000.0,300.0,0.06
VM00869,2025-11-11,2025-11,11,GBP,True,Nantes,BMW,Signé,8,0,6400.0,397.0,0.062
VM00870,2025-11-13,2025-11,11,LeBonCoin,False,Bordeaux,BMW,Perdu,10,8,,,
VM00871,2025-11-13,2025-11,11,LeBonCoin,False,Rennes,BMW,RDV effectué,9,8,,,
VM00872,2025-11-13,2025-11,11,LaCentrale,False,Strasbourg,Citroën,NRP,3,8,,,
VM00873,2025-11-14,2025-11,11,LeBonCoin,False,Marseille,Citroën,En cours,4,8,,,
VM00874,2025-11-14,2025-11,11,LeBonCoin,False,Rennes,Dacia,En cours,3,8,,,
VM00875,2025-11-15,2025-11,11,LeBonCoin,False,Nice,Renault,En cours,3,8,,,
VM00876,2025-11-15,2025-11,11,LeBonCoin,False,Bordeaux,Peugeot,NRP,3,8,,,
VM00877,2025-11-15,2025-11,11,LeBonCoin,False,Montpellier,Ford,RDV planifié,7,8,,,
VM00878,2025-11-15,2025-11,11,LaCentrale,False,Toulouse,Opel,Perdu,12,8,,,
VM00879,2025-11-15,2025-11,11,GBP,True,Montpellier,Ford,NRP,2,0,,,
VM00880,2025-11-15,2025-11,11,GBP,True,Rennes,Mercedes,Perdu,13,0,,,
VM00881,2025-11-15,2025-11,11,Facebook,True,Lyon,Opel,Signé,8,0,7100.0,653.0,0.092
VM00882,2025-11-16,2025-11,11,LeBonCoin,False,Nice,Mercedes,RDV planifié,5,8,,,
VM00883,2025-11-16,2025-11,11,LaCentrale,False,Nantes,Citroën,NRP,2,8,,,
VM00884,2025-11-16,2025-11,11,LaCentrale,False,Toulouse,Citroën,Perdu,15,8,,,
VM00885,2025-11-16,2025-11,11,Facebook,True,Strasbourg,Volkswagen,NRP,1,0,,,
VM00886,2025-11-16,2025-11,11,Facebook,True,Nantes,Mercedes,Perdu,13,0,,,
VM00887,2025-11-16,2025-11,11,Partenariat,True,Bordeaux,Ford,En cours,1,0,,,
VM00888,2025-11-17,2025-11,11,LaCentrale,False,Marseille,BMW,RDV planifié,5,8,,,
VM00889,2025-11-18,2025-11,11,LeBonCoin,False,Lyon,Mercedes,RDV planifié,7,8,,,
VM00890,2025-11-18,2025-11,11,LeBonCoin,False,Strasbourg,Peugeot,RDV planifié,7,8,,,
VM00891,2025-11-18,2025-11,11,LeBonCoin,False,Nice,Mercedes,En cours,2,8,,,
VM00892,2025-11-18,2025-11,11,Facebook,True,Bordeaux,Mercedes,RDV effectué,3,0,,,
VM00893,2025-11-19,2025-11,11,LeBonCoin,False,Montpellier,Toyota,RDV effectué,6,8,,,
VM00894,2025-11-19,2025-11,11,LeBonCoin,False,Nice,Dacia,Signé,6,8,7500.0,742.0,0.099
VM00895,2025-11-20,2025-11,11,Facebook,True,Strasbourg,Citroën,NRP,2,0,,,
VM00896,2025-11-20,2025-11,11,Facebook,True,Lyon,Ford,RDV effectué,8,0,,,
VM00897,2025-11-21,2025-11,11,LeBonCoin,False,Rennes,BMW,Signé,7,8,8900.0,570.0,0.064
VM00898,2025-11-21,2025-11,11,LeBonCoin,False,Lille,BMW,Signé,2,8,7300.0,898.0,0.123
VM00899,2025-11-21,2025-11,11,LeBonCoin,False,Toulouse,Citroën,Signé,13,8,8900.0,1228.0,0.138
VM00900,2025-11-21,2025-11,11,LeBonCoin,False,Marseille,BMW,En cours,4,8,,,
VM00901,2025-11-22,2025-11,11,LeBonCoin,False,Toulouse,Dacia,RDV effectué,3,8,,,
VM00902,2025-11-22,2025-11,11,GBP,True,Rennes,Opel,En cours,4,0,,,
VM00903,2025-11-23,2025-11,11,Formulaire,True,Lille,Opel,Signé,1,5,8200.0,599.0,0.073
VM00904,2025-11-24,2025-11,11,LeBonCoin,False,Nice,Renault,En cours,5,8,,,
VM00905,2025-11-24,2025-11,11,LeBonCoin,False,Lyon,Volkswagen,NRP,1,8,,,
VM00906,2025-11-24,2025-11,11,LeBonCoin,False,Marseille,Volkswagen,NRP,1,8,,,
VM00907,2025-11-24,2025-11,11,GBP,True,Montpellier,Ford,En cours,4,0,,,
VM00908,2025-11-24,2025-11,11,Facebook,True,Lyon,Volkswagen,RDV effectué,3,0,,,
VM00909,2025-11-25,2025-11,11,LeBonCoin,False,Rennes,Citroën,En cours,5,8,,,
VM00910,2025-11-25,2025-11,11,LaCentrale,False,Nice,Opel,Perdu,10,8,,,
VM00911,2025-11-25,2025-11,11,Facebook,True,Lille,Peugeot,RDV planifié,2,0,,,
VM00912,2025-11-26,2025-11,11,LeBonCoin,False,Lyon,Citroën,En cours,4,8,,,
VM00913,2025-11-26,2025-11,11,LeBonCoin,False,Toulouse,Volkswagen,Signé,14,8,9900.0,1277.0,0.129
VM00914,2025-11-26,2025-11,11,LaCentrale,False,Montpellier,Renault,En cours,4,8,,,
VM00915,2025-11-26,2025-11,11,LaCentrale,False,Nantes,Citroën,Signé,14,8,8900.0,872.0,0.098
VM00916,2025-11-27,2025-11,11,LeBonCoin,False,Toulouse,BMW,RDV planifié,1,8,,,
VM00917,2025-11-27,2025-11,11,LeBonCoin,False,Lille,Ford,RDV planifié,3,8,,,
VM00918,2025-11-28,2025-11,11,LeBonCoin,False,Lille,Opel,Signé,7,8,7900.0,608.0,0.077
VM00919,2025-11-28,2025-11,11,LeBonCoin,False,Marseille,Opel,Signé,8,8,8500.0,518.0,0.061
VM00920,2025-11-28,2025-11,11,LaCentrale,False,Lille,BMW,RDV planifié,5,8,,,
VM00921,2025-11-29,2025-11,11,LeBonCoin,False,Bordeaux,Toyota,RDV effectué,9,8,,,
VM00922,2025-11-29,2025-11,11,LeBonCoin,False,Marseille,BMW,Perdu,13,8,,,
VM00923,2025-11-29,2025-11,11,LaCentrale,False,Toulouse,Citroën,En cours,3,8,,,
VM00924,2025-11-29,2025-11,11,LaCentrale,False,Lyon,Mercedes,RDV planifié,2,8,,,
VM00925,2025-11-30,2025-11,11,LeBonCoin,False,Nantes,Renault,En cours,3,8,,,
VM00926,2025-11-30,2025-11,11,GBP,True,Lille,Ford,RDV effectué,6,0,,,
VM00927,2025-11-30,2025-11,11,Facebook,True,Lyon,Mercedes,RDV planifié,6,0,,,
VM00928,2025-12-01,2025-12,12,LeBonCoin,False,Marseille,Volkswagen,RDV effectué,5,8,,,
VM00929,2025-12-01,2025-12,12,LaCentrale,False,Marseille,Opel,RDV effectué,9,8,,,
VM00930,2025-12-01,2025-12,12,Partenariat,True,Montpellier,Citroën,En cours,2,0,,,
VM00931,2025-12-02,2025-12,12,LeBonCoin,False,Nantes,BMW,En cours,4,8,,,
VM00932,2025-12-03,2025-12,12,LeBonCoin,False,Nantes,Toyota,RDV effectué,10,8,,,
VM00933,2025-12-03,2025-12,12,LaCentrale,False,Marseille,Volkswagen,RDV planifié,2,8,,,
VM00934,2025-12-03,2025-12,12,LaCentrale,False,Strasbourg,Toyota,RDV effectué,6,8,,,
VM00935,2025-12-03,2025-12,12,LaCentrale,False,Lille,Dacia,En cours,5,8,,,
VM00936,2025-12-03,2025-12,12,Facebook,True,Nice,Mercedes,Signé,8,0,5000.0,555.0,0.111
VM00937,2025-12-04,2025-12,12,LeBonCoin,False,Montpellier,Peugeot,NRP,1,8,,,
VM00938,2025-12-04,2025-12,12,LeBonCoin,False,Nantes,Citroën,Signé,8,8,8200.0,763.0,0.093
VM00939,2025-12-04,2025-12,12,Facebook,True,Strasbourg,Mercedes,Perdu,8,0,,,
VM00940,2025-12-04,2025-12,12,Facebook,True,Nantes,Peugeot,Signé,8,0,6000.0,774.0,0.129
VM00941,2025-12-05,2025-12,12,LeBonCoin,False,Marseille,Renault,En cours,2,8,,,
VM00942,2025-12-05,2025-12,12,LeBonCoin,False,Toulouse,Citroën,NRP,2,8,,,
VM00943,2025-12-06,2025-12,12,LeBonCoin,False,Rennes,Peugeot,RDV planifié,2,8,,,
VM00944,2025-12-06,2025-12,12,LaCentrale,False,Strasbourg,Ford,NRP,2,8,,,
VM00945,2025-12-06,2025-12,12,LaCentrale,False,Strasbourg,Renault,En cours,4,8,,,
VM00946,2025-12-07,2025-12,12,LeBonCoin,False,Marseille,Renault,NRP,1,8,,,
VM00947,2025-12-07,2025-12,12,LaCentrale,False,Lyon,Volkswagen,Signé,14,8,9500.0,712.0,0.075
VM00948,2025-12-08,2025-12,12,LeBonCoin,False,Lille,Citroën,En cours,3,8,,,
VM00949,2025-12-08,2025-12,12,LaCentrale,False,Nice,BMW,NRP,3,8,,,
VM00950,2025-12-09,2025-12,12,LeBonCoin,False,Lille,BMW,NRP,1,8,,,
VM00951,2025-12-09,2025-12,12,LaCentrale,False,Nice,Opel,En cours,5,8,,,
VM00952,2025-12-09,2025-12,12,Facebook,True,Marseille,Dacia,En cours,2,0,,,
VM00953,2025-12-10,2025-12,12,LeBonCoin,False,Nantes,Ford,En cours,2,8,,,
VM00954,2025-12-11,2025-12,12,LeBonCoin,False,Nantes,Volkswagen,NRP,1,8,,,
VM00955,2025-12-11,2025-12,12,LaCentrale,False,Nantes,Peugeot,RDV effectué,10,8,,,
VM00956,2025-12-12,2025-12,12,LeBonCoin,False,Strasbourg,BMW,En cours,1,8,,,
VM00957,2025-12-12,2025-12,12,LeBonCoin,False,Nice,Renault,RDV effectué,2,8,,,
VM00958,2025-12-12,2025-12,12,LeBonCoin,False,Lyon,Renault,RDV planifié,6,8,,,
VM00959,2025-12-12,2025-12,12,LaCentrale,False,Rennes,Ford,RDV effectué,8,8,,,
VM00960,2025-12-13,2025-12,12,LeBonCoin,False,Rennes,Citroën,NRP,2,8,,,
VM00961,2025-12-13,2025-12,12,LaCentrale,False,Lyon,BMW,NRP,3,8,,,
VM00962,2025-12-13,2025-12,12,Formulaire,True,Montpellier,BMW,RDV planifié,1,5,,,
VM00963,2025-12-14,2025-12,12,LeBonCoin,False,Nantes,Ford,RDV planifié,6,8,,,
VM00964,2025-12-14,2025-12,12,LeBonCoin,False,Lille,Peugeot,Signé,3,8,8200.0,894.0,0.109
VM00965,2025-12-14,2025-12,12,LeBonCoin,False,Toulouse,Mercedes,RDV effectué,9,8,,,
VM00966,2025-12-15,2025-12,12,LeBonCoin,False,Montpellier,Volkswagen,NRP,2,8,,,
VM00967,2025-12-15,2025-12,12,LaCentrale,False,Lille,Citroën,En cours,4,8,,,
VM00968,2025-12-15,2025-12,12,LaCentrale,False,Toulouse,Dacia,NRP,2,8,,,
VM00969,2025-12-15,2025-12,12,Facebook,True,Lyon,Peugeot,En cours,1,0,,,
VM00970,2025-12-16,2025-12,12,LeBonCoin,False,Bordeaux,Opel,Signé,11,8,8800.0,634.0,0.072
VM00971,2025-12-16,2025-12,12,LeBonCoin,False,Bordeaux,BMW,NRP,3,8,,,
VM00972,2025-12-16,2025-12,12,GBP,True,Lille,BMW,RDV effectué,9,0,,,
VM00973,2025-12-17,2025-12,12,LeBonCoin,False,Nantes,Renault,En cours,1,8,,,
VM00974,2025-12-17,2025-12,12,LaCentrale,False,Bordeaux,Peugeot,Signé,7,8,9300.0,790.0,0.085
VM00975,2025-12-17,2025-12,12,LaCentrale,False,Nantes,Toyota,Signé,2,8,4100.0,291.0,0.071
VM00976,2025-12-17,2025-12,12,LaCentrale,False,Nice,BMW,En cours,4,8,,,
VM00977,2025-12-17,2025-12,12,Facebook,True,Bordeaux,Ford,Signé,2,0,7500.0,652.0,0.087
VM00978,2025-12-18,2025-12,12,LeBonCoin,False,Lille,Ford,En cours,4,8,,,
VM00979,2025-12-18,2025-12,12,LeBonCoin,False,Strasbourg,Citroën,RDV effectué,9,8,,,
VM00980,2025-12-18,2025-12,12,LeBonCoin,False,Lyon,Citroën,NRP,3,8,,,
VM00981,2025-12-18,2025-12,12,Partenariat,True,Rennes,Mercedes,NRP,3,0,,,
VM00982,2025-12-19,2025-12,12,LeBonCoin,False,Nice,Ford,RDV planifié,2,8,,,
VM00983,2025-12-19,2025-12,12,LaCentrale,False,Nantes,Dacia,RDV effectué,2,8,,,
VM00984,2025-12-19,2025-12,12,LaCentrale,False,Strasbourg,Dacia,Perdu,4,8,,,
VM00985,2025-12-20,2025-12,12,LeBonCoin,False,Marseille,Renault,NRP,2,8,,,
VM00986,2025-12-20,2025-12,12,LeBonCoin,False,Nice,Mercedes,RDV effectué,10,8,,,
VM00987,2025-12-20,2025-12,12,LaCentrale,False,Montpellier,Opel,En cours,3,8,,,
VM00988,2025-12-21,2025-12,12,LeBonCoin,False,Strasbourg,Volkswagen,RDV effectué,3,8,,,
VM00989,2025-12-21,2025-12,12,Facebook,True,Strasbourg,Citroën,RDV planifié,6,0,,,
VM00990,2025-12-23,2025-12,12,LeBonCoin,False,Lyon,Citroën,Signé,10,8,9700.0,1057.0,0.109
VM00991,2025-12-23,2025-12,12,LeBonCoin,False,Rennes,Citroën,RDV planifié,4,8,,,
VM00992,2025-12-23,2025-12,12,LaCentrale,False,Marseille,Volkswagen,NRP,2,8,,,
VM00993,2025-12-23,2025-12,12,LaCentrale,False,Lyon,Opel,En cours,3,8,,,
VM00994,2025-12-23,2025-12,12,LaCentrale,False,Strasbourg,Volkswagen,En cours,4,8,,,
VM00995,2025-12-23,2025-12,12,LaCentrale,False,Nice,Dacia,NRP,2,8,,,
VM00996,2025-12-23,2025-12,12,LaCentrale,False,Rennes,Toyota,NRP,2,8,,,
VM00997,2025-12-24,2025-12,12,LeBonCoin,False,Lyon,Peugeot,NRP,2,8,,,
VM00998,2025-12-24,2025-12,12,GBP,True,Montpellier,Opel,RDV planifié,1,0,,,
VM00999,2025-12-25,2025-12,12,LeBonCoin,False,Nice,Mercedes,NRP,1,8,,,
VM01000,2025-12-25,2025-12,12,LeBonCoin,False,Montpellier,Volkswagen,RDV planifié,5,8,,,
VM01001,2025-12-25,2025-12,12,LeBonCoin,False,Marseille,Toyota,RDV planifié,4,8,,,
VM01002,2025-12-25,2025-12,12,LaCentrale,False,Nice,Mercedes,Signé,5,8,9500.0,826.0,0.087
VM01003,2025-12-26,2025-12,12,LeBonCoin,False,Rennes,Peugeot,En cours,3,8,,,
VM01004,2025-12-26,2025-12,12,LaCentrale,False,Toulouse,Renault,NRP,3,8,,,
VM01005,2025-12-27,2025-12,12,LaCentrale,False,Montpellier,Opel,En cours,3,8,,,
VM01006,2025-12-27,2025-12,12,LaCentrale,False,Lyon,Citroën,En cours,1,8,,,
VM01007,2025-12-29,2025-12,12,LeBonCoin,False,Bordeaux,BMW,En cours,4,8,,,
VM01008,2025-12-29,2025-12,12,LeBonCoin,False,Bordeaux,Ford,RDV planifié,2,8,,,
VM01009,2025-12-30,2025-12,12,LeBonCoin,False,Marseille,Peugeot,NRP,1,8,,,
VM01010,2025-12-30,2025-12,12,LaCentrale,False,Nice,Peugeot,RDV effectué,2,8,,,
VM01011,2025-12-30,2025-12,12,LaCentrale,False,Rennes,Mercedes,RDV effectué,9,8,,,
VM01012,2025-12-30,2025-12,12,GBP,True,Rennes,Renault,Perdu,5,0,,,
VM01013,2025-12-31,2025-12,12,LeBonCoin,False,Montpellier,Ford,RDV planifié,1,8,,,
VM01014,2025-12-31,2025-12,12,LeBonCoin,False,Nantes,Mercedes,Signé,9,8,9800.0,1196.0,0.122
